,CarModel,AgeOfCar,Price,OdoMeterReading,Gas Type,NoOfOwners,Brand,Brand Encoded,Broker,Direct Owner,Trustmark Broker,Manual,Automatic
3294,Maruti Swift Dzire ZXI,10,0.038288288288288286,-0.1332750198666852,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
3295,Audi A6 2.0 TDI  Design Edition,9,0.1948198198198198,0.7748543757993961,1,0,Audi,1,1.0,0.0,0.0,1.0,0.0
3296,Hyundai Verna CRDi 1.6 EX,5,0.09909909909909909,-0.8837243008864907,1,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3297,Volkswagen Vento 1.5 TDI Comfortline,11,0.041666666666666664,-0.44516174105851636,1,0,Volkswagen,27,1.0,0.0,0.0,0.0,1.0
3298,Honda City i-VTEC CVT ZX,5,0.12894144144144143,-1.1410211972361384,4,3,Honda,9,1.0,0.0,0.0,1.0,0.0
3299,Toyota Innova 2.5 GX 8 STR BSIV,14,0.04504504504504504,6.022317369810314,1,0,Toyota,26,1.0,0.0,0.0,0.0,1.0
3300,Toyota Camry Hybrid 2.5,6,0.2117117117117117,-0.9884012548847391,4,0,Toyota,26,1.0,0.0,0.0,1.0,0.0
3301,Maruti Eeco 5 Seater AC BSIV,5,0.04222972972972973,-0.9909313410321773,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3302,Maruti 800 AC BSII,22,0.0028153153153153147,0.13557879541066745,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
3303,Hyundai i10 Magna LPG,10,0.028716216216216214,0.5099672210074339,3,2,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3304,Ford Ecosport 1.5 Ti VCT AT Titanium,9,0.051238738738738736,-0.3905719162163328,4,2,Ford,8,1.0,0.0,0.0,1.0,0.0
3305,Hyundai Accent CRDi,18,0.009009009009009009,1.153209461881553,1,2,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3306,Toyota Corolla Altis D-4D J,9,0.07826576576576576,3.5975299772032057,1,0,Toyota,26,0.0,1.0,0.0,0.0,1.0
3307,Hyundai i20 1.2 Asta,12,0.02826576576576576,0.16932757164852955,4,0,Hyundai,10,1.0,0.0,0.0,0.0,1.0
3308,Maruti Zen Estilo Sports,15,0.013513513513513513,1.153209461881553,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3309,Maruti SX4 Vxi BSIV,11,0.023085585585585582,0.9387953815901798,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
3310,Tata Indica Vista Quadrajet VX,10,0.028716216216216214,0.9387953815901798,1,0,Tata,25,0.0,1.0,0.0,0.0,1.0
3311,Maruti Swift Dzire LDI,4,0.07094594594594594,-1.3125524614692368,1,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3312,Chevrolet Enjoy 1.3 TCDi LS 8,8,0.03153153153153153,2.3324869034841043,1,0,Chevrolet,3,0.0,1.0,0.0,0.0,1.0
3313,Hyundai Xcent 1.2 CRDi S,5,0.04842342342342342,0.08113906042468783,1,2,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3314,Maruti Swift Dzire VXi,14,0.020270270270270268,0.9387953815901798,4,1,Maruti,18,0.0,1.0,0.0,0.0,1.0
3315,Maruti Ignis 1.2 Zeta BSIV,5,0.05405405405405405,-1.1624626052652756,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3316,Mahindra Xylo E4,14,0.023648536036036033,3.5117643450866565,1,4,Mahindra,17,0.0,1.0,0.0,0.0,1.0
3317,Maruti Wagon R LXI,14,0.018018018018018014,-0.7684767327298777,4,0,Maruti,18,1.0,0.0,0.0,0.0,1.0
3318,Toyota Innova 2.5 G4 Diesel 8-seater,16,0.025900900900900897,0.2955531407160608,1,2,Toyota,26,0.0,1.0,0.0,0.0,1.0
3319,Hyundai Grand i10 1.2 Kappa Sportz BSIV,4,0.059684684684684686,-0.8837243008864907,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3320,Maruti Eeco 5 Seater AC BSIV,6,0.027027027027027025,-0.7765172607408042,4,0,Maruti,18,1.0,0.0,0.0,0.0,1.0
3321,Hyundai Creta 1.6 CRDi SX Option,5,0.16554054054054052,-0.9760510038599559,1,0,Hyundai,10,1.0,0.0,0.0,0.0,1.0
3322,Mahindra Scorpio S11 BSIV,6,0.16666666666666666,-0.9909313410321773,1,0,Mahindra,17,0.0,1.0,0.0,0.0,1.0
3323,Ford Ecosport 1.5 Diesel Titanium Plus,4,0.1385135135135135,-1.2784606227029085,1,0,Ford,8,1.0,0.0,0.0,0.0,1.0
3324,Maruti Swift Dzire VDI,9,0.04560810810810811,1.796451702755672,1,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3325,Maruti Wagon R LXI,13,0.022635135135135133,-0.3262476921289209,4,0,Maruti,18,1.0,0.0,0.0,0.0,1.0
3326,BMW X5 xDrive 30d xLine,4,0.5551801801801801,-0.7765172607408042,1,0,BMW,2,1.0,0.0,0.0,1.0,0.0
3327,Mahindra Bolero SLE,13,0.037162162162162164,0.5099672210074339,1,2,Mahindra,17,0.0,1.0,0.0,0.0,1.0
3328,Maruti Baleno Alpha 1.3,6,0.08783783783783783,0.5099672210074339,1,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3329,Honda Amaze S Petrol BSIV,3,0.06689189189189189,-1.398318093585786,4,0,Honda,9,0.0,1.0,0.0,0.0,1.0
3330,Maruti Alto LX,16,0.009009009009009009,-0.3048062840997836,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
3331,Renault Duster 85PS Diesel RxL Optional,10,0.045157657657657654,-0.4548961403037447,1,0,Renault,23,0.0,1.0,0.0,0.0,1.0
3332,Renault KWID 1.0 RXT Optional,6,0.04279279279279279,-0.1332750198666852,4,0,Renault,23,0.0,1.0,0.0,0.0,1.0
3333,Maruti Ertiga VXI CNG,5,0.06385135135135134,0.2955531407160608,0,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3334,Maruti Wagon R LXI,18,0.00563063063063063,0.2955531407160608,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3335,Hyundai i20 1.4 Sportz,6,0.07432432432432431,-0.476337548332882,1,0,Hyundai,10,1.0,0.0,0.0,0.0,1.0
3336,Maruti Swift Dzire VDI,6,0.0653153153153153,-0.4225839384038348,1,0,Maruti,18,0.0,0.0,1.0,0.0,1.0
3337,Honda Amaze S i-DTEC,7,0.051238738738738736,0.5099672210074339,1,0,Honda,9,0.0,1.0,0.0,0.0,1.0
3338,Skoda Rapid 1.5 TDI Ambition,9,0.038288288288288286,0.08113906042468783,1,0,Skoda,24,0.0,1.0,0.0,0.0,1.0
3339,Maruti SX4 ZXI MT BSIV,11,0.03265765765765766,0.061177109549561,4,0,Maruti,18,1.0,0.0,0.0,0.0,1.0
3340,Maruti Baleno Vxi,16,0.016103603603603602,0.7243813012988068,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
3341,Ambassador CLASSIC 1500 DSL AC,18,0.01126126126126126,-0.3476891001580582,1,2,Ambassador,0,0.0,1.0,0.0,0.0,1.0
3342,Ford Aspire Titanium Plus BSIV,8,0.059684684684684686,-1.0531114243166755,4,2,Ford,8,1.0,0.0,0.0,0.0,1.0
3343,Maruti Alto 800 LXI,10,0.021396396396396393,-0.5192203643911566,4,4,Maruti,18,0.0,1.0,0.0,0.0,1.0
3344,Tata Tiago 1.2 Revotron XE,7,0.03153153153153153,-0.7765172607408042,4,0,Tata,25,0.0,1.0,0.0,0.0,1.0
3345,Hyundai EON Era Plus,10,0.020270270270270268,1.153209461881553,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3346,Honda City 1.3 EXI,21,0.014076576576576577,0.7243813012988068,4,0,Honda,9,0.0,1.0,0.0,0.0,1.0
3347,Ford Ecosport 1.5 DV5 MT Titanium,9,0.0653153153153153,0.44564299692002196,1,2,Ford,8,0.0,1.0,0.0,0.0,1.0
3348,Toyota Innova 2.5 VX (Diesel) 8 Seater,9,0.11599099099099097,0.08113906042468783,1,0,Toyota,26,0.0,1.0,0.0,0.0,1.0
3349,Maruti Baleno Alpha 1.2,6,0.06813063063063061,-0.3048062840997836,4,0,Maruti,18,1.0,0.0,0.0,0.0,1.0
3350,Maruti Wagon R VXI BS IV,16,0.009009009009009009,-0.1332750198666852,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
3351,Ford Fiesta 1.4 Duratec ZXI,15,0.01126126126126126,0.7243813012988068,4,4,Ford,8,0.0,1.0,0.0,0.0,1.0
3352,Maruti Swift Dzire VDI,6,0.0653153153153153,-0.4225839384038348,1,0,Maruti,18,0.0,0.0,1.0,0.0,1.0
3353,Ford Ecosport Sports Petrol,3,0.12162162162162161,-1.398318093585786,4,0,Ford,8,0.0,1.0,0.0,0.0,1.0
3354,Mahindra XUV500 W8 2WD,10,0.0822072072072072,-0.5194776612875063,1,0,Mahindra,17,1.0,0.0,0.0,0.0,1.0
3355,Hyundai i10 Era,14,0.013513513513513513,0.2955531407160608,4,4,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3356,Fiat Linea 1.3 Multijet Emotion,8,0.059684684684684686,1.0159844504950741,1,0,Fiat,6,0.0,1.0,0.0,0.0,1.0
3357,Nissan Terrano XV Premium 110 PS,10,0.0822072072072072,0.2955531407160608,1,0,Nissan,21,0.0,1.0,0.0,0.0,1.0
3358,Maruti Swift ZXI,10,0.037162162162162164,0.5099672210074339,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3359,Maruti Wagon R AMT VXI,9,0.03153153153153153,-0.7992022704356315,4,0,Maruti,18,1.0,0.0,0.0,1.0,0.0
3360,Volkswagen Ameo 1.5 TDI Comfortline,5,0.06306306306306306,0.08113906042468783,1,0,Volkswagen,27,0.0,1.0,0.0,0.0,1.0
3361,Maruti Esteem Lxi,18,0.004504504504504504,-0.1332750198666852,4,4,Maruti,18,0.0,1.0,0.0,0.0,1.0
3362,Maruti Swift Dzire VDI,10,0.036036036036036036,0.9387953815901798,1,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
3363,Hyundai EON Magna Plus,5,0.038288288288288286,-1.2911110534400994,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3364,Honda Brio VX,6,0.041666666666666664,-0.4548961403037447,4,0,Honda,9,1.0,0.0,0.0,0.0,1.0
3365,Volkswagen Polo SR Petrol 1.2L,10,0.04054054054054054,-0.3476891001580582,4,0,Volkswagen,27,0.0,1.0,0.0,0.0,1.0
3366,Ford EcoSport 1.5 Ti VCT MT Titanium BE BSIV,3,0.12376126126126125,-1.3981036795054946,4,3,Ford,8,1.0,0.0,0.0,0.0,1.0
3367,Maruti Baleno Delta Automatic,5,0.0653153153153153,-1.2568048005934798,4,0,Maruti,18,0.0,1.0,0.0,1.0,0.0
3368,Ford Figo Diesel LXI,12,0.018018018018018014,0.08113906042468783,1,2,Ford,8,0.0,1.0,0.0,0.0,1.0
3369,Ford Fiesta Petrol Trend,11,0.04842342342342342,-0.1332750198666852,4,0,Ford,8,1.0,0.0,0.0,0.0,1.0
3370,Mahindra Scorpio VLS 2.2 mHawk,15,0.03153153153153153,4.369420666252148,1,4,Mahindra,17,0.0,1.0,0.0,0.0,1.0
3371,Mahindra XUV500 W10 2WD,7,0.1385135135135135,-0.6693102205951177,1,0,Mahindra,17,0.0,1.0,0.0,0.0,1.0
3372,Mahindra Verito 1.5 D2 BSIII,12,0.014639639639639638,4.583834746543522,1,0,Mahindra,17,0.0,1.0,0.0,0.0,1.0
3373,Mahindra Xylo E4 BS III,11,0.0653153153153153,-0.1332750198666852,1,0,Mahindra,17,0.0,1.0,0.0,0.0,1.0
3374,Tata Indica Vista Terra 1.4 TDI,13,0.009009009009009009,0.2955531407160608,1,0,Tata,25,0.0,1.0,0.0,0.0,1.0
3375,Maruti Ignis 1.2 Sigma BSIV,4,0.04842342342342342,-0.5621031804494312,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3376,Renault KWID 1.0 RXL,5,0.03153153153153153,-0.3294210205172332,4,0,Renault,23,0.0,1.0,0.0,0.0,1.0
3377,Maruti Wagon R VXI BS IV,9,0.03153153153153153,-0.6693102205951177,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
3378,Maruti Baleno Alpha,4,0.07657657657657657,-1.0766969731487264,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3379,Tata Indigo LS,13,0.015765765765765764,0.7672641173570814,1,2,Tata,25,0.0,1.0,0.0,0.0,1.0
3380,Hyundai Accent GLE CNG,14,0.015765765765765764,0.08113906042468783,0,4,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3381,Hyundai i20 1.2 Sportz,12,0.025900900900900897,1.153209461881553,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3382,Toyota Fortuner 4x2 AT,6,0.29054054054054057,-0.4085398161447499,1,0,Toyota,26,0.0,0.0,1.0,1.0,0.0
3383,Volkswagen Vento Magnific 1.6 Highline,10,0.04054054054054054,0.6653745464026211,4,0,Volkswagen,27,1.0,0.0,0.0,0.0,1.0
3384,Renault Duster 110PS Diesel RxL,9,0.056869369369369364,-0.02606797972099868,1,0,Renault,23,1.0,0.0,0.0,0.0,1.0
3385,Renault KWID 1.0 RXT Optional,5,0.03434684684684685,-0.6693102205951177,4,0,Renault,23,0.0,1.0,0.0,0.0,1.0
3386,Tata Winger Deluxe - Hi Roof (AC),12,0.03153153153153153,2.439693943629791,1,4,Tata,25,0.0,1.0,0.0,0.0,1.0
3387,Maruti Baleno Delta 1.2,6,0.06362612612612611,-0.4847425802803038,4,0,Maruti,18,0.0,0.0,1.0,0.0,1.0
3388,Tata Hexa XTA,5,0.14977477477477477,-0.690751628624255,1,0,Tata,25,0.0,1.0,0.0,1.0,0.0
3389,Maruti Vitara Brezza LDi,5,0.07657657657657657,-0.8837243008864907,1,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3390,Mahindra Jeep Classic,24,0.01689189189189189,-1.376447857396066,1,2,Mahindra,17,0.0,1.0,0.0,0.0,1.0
3391,Honda City 1.5 V MT,11,0.04673412162162162,-0.4120133242454701,4,2,Honda,9,1.0,0.0,0.0,0.0,1.0
3392,Chevrolet Enjoy 1.3 TCDi LS 8,10,0.04560810810810811,-0.9909313410321773,1,0,Chevrolet,3,1.0,0.0,0.0,0.0,1.0
3393,Honda Amaze S AT i-Vtech,8,0.04842342342342342,-1.2503723781847387,4,0,Honda,9,0.0,1.0,0.0,1.0,0.0
3394,Hyundai i10 Magna 1.2,14,0.026463851351351347,0.2955531407160608,4,2,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3395,Renault Lodgy 85PS RxL,8,0.053490990990990986,-0.1332750198666852,1,0,Renault,23,0.0,1.0,0.0,0.0,1.0
3396,Mahindra Verito 1.5 D6 BSIII,11,0.020270270270270268,0.9859235964382237,1,2,Mahindra,17,0.0,1.0,0.0,0.0,1.0
3397,Hyundai Grand i10 Sportz,7,0.03997747747747748,-0.8837243008864907,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3398,Maruti Wagon R Duo Lxi,13,0.02477477477477477,-0.3476891001580582,3,0,Maruti,18,1.0,0.0,0.0,0.0,1.0
3399,Maruti Wagon R DUO LPG,9,0.021396396396396393,0.5099672210074339,3,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3400,Hyundai Accent GLS,16,0.011824324324324323,0.20978750859951162,4,4,Hyundai,10,1.0,0.0,0.0,0.0,1.0
3401,Toyota Innova Crysta 2.8 ZX AT BSIV,7,0.20045045045045043,0.9387953815901798,1,0,Toyota,26,0.0,1.0,0.0,1.0,0.0
3402,Honda City VX MT,13,0.037162162162162164,-0.3738261765455766,4,0,Honda,9,1.0,0.0,0.0,0.0,1.0
3403,Maruti Ertiga SHVS VDI,7,0.059684684684684686,0.2526703246577862,1,4,Maruti,18,0.0,1.0,0.0,0.0,1.0
3404,Maruti Ertiga BSIV VXI AT,6,0.08783783783783783,-0.7636524159233219,4,0,Maruti,18,0.0,1.0,0.0,1.0,0.0
3405,Tata New Safari DICOR 2.2 VX 4x2,13,0.021396396396396393,-0.6800309246096864,1,0,Tata,25,0.0,1.0,0.0,0.0,1.0
3406,Hyundai Santro Sportz BSIV,3,0.05630630630630631,-1.3125524614692368,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3407,Maruti 800 Std,10,0.01689189189189189,0.08113906042468783,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3408,Volkswagen Polo Petrol Highline 1.2L,13,0.021509009009009004,-0.45183001895557806,4,2,Volkswagen,27,1.0,0.0,0.0,0.0,1.0
3409,Maruti S-Presso VXI Plus,4,0.04842342342342342,-1.3779487559581056,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3410,Hyundai Santro Xing GL Plus,10,0.030405405405405404,-0.3691305081871955,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3411,Mahindra Xylo H4,4,0.06520270270270269,-1.0981383811778638,1,4,Mahindra,17,0.0,1.0,0.0,0.0,1.0
3412,Honda City i-VTEC ZX,5,0.13288288288288286,-0.7850938239524592,4,0,Honda,9,1.0,0.0,0.0,0.0,1.0
3413,Maruti S-Cross Zeta DDiS 200 SH,8,0.0822072072072072,-0.43401220888336495,1,0,Maruti,18,0.0,0.0,1.0,0.0,1.0
3414,Maruti Wagon R VXI,23,0.009572072072072071,0.2955531407160608,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3415,Ford Fiesta 1.4 SXi TDCi,14,0.006756756756756757,2.439693943629791,1,2,Ford,8,0.0,1.0,0.0,0.0,1.0
3416,Chevrolet Spark 1.0 LT BS3,10,0.014639639639639638,-0.1332750198666852,4,2,Chevrolet,3,0.0,1.0,0.0,0.0,1.0
3417,Maruti Alto 800 LXI,5,0.020270270270270268,-0.6693102205951177,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3418,Renault Duster 85PS Diesel RxL,6,0.06644144144144143,-0.7336344446825296,1,2,Renault,23,0.0,1.0,0.0,0.0,1.0
3419,Nissan Micra XL,6,0.04448198198198198,-0.3698809574682153,4,0,Nissan,21,1.0,0.0,0.0,0.0,1.0
3420,Hyundai i20 Asta (o),9,0.056869369369369364,-0.261923468041509,4,2,Hyundai,10,1.0,0.0,0.0,0.0,1.0
3421,Maruti Swift Vdi BSIII,15,0.025900900900900897,1.153209461881553,1,4,Maruti,18,0.0,1.0,0.0,0.0,1.0
3422,Mahindra Thar CRDe AC,9,0.0653153153153153,0.7243813012988068,1,2,Mahindra,17,0.0,1.0,0.0,0.0,1.0
3423,Maruti Alto LX BSIII,16,0.011824324324324323,0.7243813012988068,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
3424,Honda Amaze VX O iDTEC,6,0.059684684684684686,-1.1410855214602258,1,0,Honda,9,1.0,0.0,0.0,0.0,1.0
3425,Renault KWID RXT Optional,7,0.029279279279279275,-0.9266071169447653,4,0,Renault,23,0.0,1.0,0.0,0.0,1.0
3426,Hyundai Grand i10 CRDi Sportz,8,0.041666666666666664,0.2955531407160608,1,2,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3427,BMW 3 Series GT Luxury Line,6,0.34121621621621623,-0.7765172607408042,1,0,BMW,2,0.0,1.0,0.0,1.0,0.0
3428,Honda Brio E MT,10,0.027027027027027025,0.08113906042468783,4,2,Honda,9,0.0,1.0,0.0,0.0,1.0
3429,Tata Tiago XT,7,0.03547297297297297,-0.5406617724202939,4,0,Tata,25,1.0,0.0,0.0,0.0,1.0
3430,Maruti Swift Vdi BSIII,14,0.021396396396396393,0.9173539735610425,1,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
3431,Maruti Swift Dzire ZXI 1.2 BS IV,5,0.071509009009009,-0.8837243008864907,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3432,BMW 5 Series 520d Luxury Line,5,0.5382882882882882,-1.2177385551643916,1,0,BMW,2,0.0,1.0,0.0,1.0,0.0
3433,Maruti Ertiga VXI,8,0.06813063063063061,-1.164220800723665,4,0,Maruti,18,0.0,0.0,1.0,0.0,1.0
3434,Maruti Swift VDI BSIV,9,0.05067567567567567,2.0751900071344567,1,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3435,Tata Manza ELAN Quadrajet BS IV,12,0.018018018018018014,0.2955531407160608,1,4,Tata,25,0.0,1.0,0.0,0.0,1.0
3436,Datsun GO Plus T Option BSIV,8,0.030968468468468468,-0.96948993300304,4,0,Datsun,5,0.0,1.0,0.0,0.0,1.0
3437,Hyundai i20 Magna 1.4 CRDi (Diesel),9,0.043918806306306304,0.2955531407160608,1,2,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3438,Honda City i-VTEC CVT ZX,5,0.12612612612612611,-0.9257923434396581,4,0,Honda,9,0.0,0.0,1.0,1.0,0.0
3439,Maruti Alto LXI,18,0.009009009009009009,1.2389750939981021,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
3440,Hyundai Santro Xing GL Plus,11,0.01689189189189189,-0.3476891001580582,4,2,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3441,Maruti Alto LX BSIII,16,0.013513513513513513,1.2604165020272393,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3442,Mahindra Bolero Power Plus SLX,5,0.06756756756756756,-0.6693102205951177,1,0,Mahindra,17,0.0,1.0,0.0,0.0,1.0
3443,Hyundai EON Era Plus,6,0.030405405405405404,-0.9909313410321773,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3444,Chevrolet Sail 1.2 LT ABS,9,0.037162162162162164,-0.7765172607408042,4,0,Chevrolet,3,0.0,1.0,0.0,0.0,1.0
3445,Hyundai Verna 1.6 VTVT AT S Option,7,0.07545045045045044,0.2955531407160608,4,0,Hyundai,10,0.0,1.0,0.0,1.0,0.0
3446,Toyota Innova 2.5 V Diesel 7-seater,12,0.11880630630630629,2.010865783047045,1,2,Toyota,26,0.0,1.0,0.0,0.0,1.0
3447,Maruti Swift VDI BSIV,8,0.04279279279279279,0.44564299692002196,1,4,Maruti,18,0.0,1.0,0.0,0.0,1.0
3448,Mahindra Bolero Power Plus ZLX,6,0.0822072072072072,-0.7979586687699415,1,0,Mahindra,17,0.0,1.0,0.0,0.0,1.0
3449,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,6,0.0822072072072072,-1.0981383811778638,4,0,Tata,25,0.0,1.0,0.0,0.0,1.0
3450,Honda Amaze S AT i-Vtech,9,0.04279279279279279,-1.0981383811778638,4,0,Honda,9,0.0,1.0,0.0,1.0,0.0
3451,Toyota Etios Liva GD SP,11,0.029279279279279275,1.153209461881553,1,0,Toyota,26,0.0,1.0,0.0,0.0,1.0
3452,Maruti Vitara Brezza ZDi Plus,6,0.09628378378378377,-0.5621031804494312,1,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3453,Hyundai Creta 1.6 CRDi SX,7,0.05799549549549549,-0.2919414392823012,1,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3454,Skoda Rapid 1.5 TDI Ambition,7,0.07657657657657657,0.5742914450948458,1,0,Skoda,24,0.0,1.0,0.0,0.0,1.0
3455,Mahindra Bolero Power Plus SLE,5,0.06869369369369369,-0.5621031804494312,1,0,Mahindra,17,0.0,1.0,0.0,0.0,1.0
3456,Hyundai Verna 1.6 SX CRDi (O),10,0.03322072072072072,0.2955531407160608,1,2,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3457,Maruti Swift LXI Option,8,0.04448198198198198,-0.814747291256756,4,0,Maruti,18,0.0,0.0,1.0,0.0,1.0
3458,Mahindra Scorpio SLE BSIV,9,0.05405405405405405,0.08113906042468783,1,2,Mahindra,17,0.0,1.0,0.0,0.0,1.0
3459,Chevrolet Cruze LTZ AT,8,0.07094594594594594,-0.3476891001580582,1,0,Chevrolet,3,0.0,1.0,0.0,1.0,0.0
3460,Honda City i VTEC V,8,0.08783783783783783,-1.2053454213235502,4,0,Honda,9,0.0,1.0,0.0,0.0,1.0
3461,Tata Indica V2 2001-2011 DLS BSIII,14,0.007882882882882882,1.153209461881553,1,0,Tata,25,1.0,0.0,0.0,0.0,1.0
3462,Hyundai i20 Active 1.4 SX with AVN,8,0.07646396396396396,-0.7765172607408042,1,2,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3463,Maruti Wagon R VXI BS IV,5,0.04729729729729729,-1.119579789207001,4,0,Maruti,18,1.0,0.0,0.0,0.0,1.0
3464,Ford Figo Diesel ZXI,11,0.04279279279279279,-0.23344927817881467,1,0,Ford,8,1.0,0.0,0.0,0.0,1.0
3465,Ford Ecosport 1.5 DV5 MT Titanium,8,0.05067567567567567,1.7106860706391227,1,0,Ford,8,1.0,0.0,0.0,0.0,1.0
3466,Maruti Zen LXI,25,0.005518018018018017,0.08113906042468783,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
3467,Hyundai Grand i10 Magna AT,6,0.05630630630630631,-1.1944103032286901,4,0,Hyundai,10,1.0,0.0,0.0,1.0,0.0
3468,Hyundai Verna 1.6 VTVT SX,8,0.08333333333333333,-0.23319198128246502,4,0,Hyundai,10,0.0,0.0,1.0,0.0,1.0
3469,Maruti 800 Std BSIII,20,0.004504504504504504,-0.3476891001580582,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3470,Maruti Eeco CNG 5 Seater AC BSIV,4,0.05067567567567567,-1.2053454213235502,0,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3471,Maruti Wagon R VXI BS IV,13,0.02477477477477477,-0.3476891001580582,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
3472,Honda Amaze E i-VTEC,6,0.04617117117117117,-1.0981383811778638,4,0,Honda,9,0.0,1.0,0.0,0.0,1.0
3473,Maruti Swift ZDi,9,0.059684684684684686,-0.596280784847876,1,0,Maruti,18,1.0,0.0,0.0,0.0,1.0
3474,Hyundai i10 Sportz 1.2,15,0.014639639639639638,-0.7765172607408042,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3475,Hyundai Creta 1.6 CRDi SX Plus,5,0.1385135135135135,-0.7765172607408042,1,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
3476,Maruti Swift VDI,11,0.04560810810810811,-0.5621031804494312,1,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3477,Maruti Ciaz VXi,9,0.07657657657657657,-1.0981383811778638,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3478,Tata Indica Vista Aqua 1.4 TDI,13,0.010135135135135134,0.5099672210074339,1,2,Tata,25,0.0,1.0,0.0,0.0,1.0
3479,Honda WR-V i-VTEC VX,6,0.07657657657657657,-0.871888643654407,4,2,Honda,9,1.0,0.0,0.0,0.0,1.0
3480,Maruti 800 AC BSIII,18,0.009009009009009009,-0.7765172607408042,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3481,Hyundai Grand i10 AT Asta,8,0.050112612612612614,-0.06759998707343763,4,0,Hyundai,10,1.0,0.0,0.0,1.0,0.0
3482,Maruti Eeco 7 Seater Standard BSIV,5,0.02815315315315315,-0.9909313410321773,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
3483,Chevrolet Spark 1.0 LT,12,0.016328828828828825,-0.1332750198666852,4,0,Chevrolet,3,0.0,1.0,0.0,0.0,1.0
3484,Mahindra Scorpio S10 7 Seater,9,0.08783783783783783,0.5099672210074339,1,0,Mahindra,17,0.0,1.0,0.0,0.0,1.0
3485,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,17,0.04279279279279279,7.1568037100399975,1,4,Toyota,26,0.0,1.0,0.0,0.0,1.0
3486,Hyundai Verna Transform CRDi VGT ABS,13,0.023648536036036033,1.153209461881553,1,2,Hyundai,10,0.0,1.0,0.0,0.0,1.0
